"","x"
"1",1
"2",1
"3",1
"4",0.99009900990099
"5",0.98019801980198
"6",0.97029702970297
"7",0.96039603960396
"8",0.96039603960396
"9",0.96039603960396
"10",0.96039603960396
"11",0.96039603960396
"12",0.95049504950495
"13",0.95049504950495
"14",0.95049504950495
"15",0.95049504950495
"16",0.95049504950495
"17",0.95049504950495
"18",0.95049504950495
"19",0.95049504950495
"20",0.95049504950495
"21",0.94059405940594
"22",0.94059405940594
"23",0.94059405940594
"24",0.94059405940594
"25",0.94059405940594
"26",0.930693069306931
"27",0.930693069306931
"28",0.920792079207921
"29",0.920792079207921
"30",0.910891089108911
"31",0.910891089108911
"32",0.910891089108911
"33",0.910891089108911
"34",0.900990099009901
"35",0.900990099009901
"36",0.900990099009901
"37",0.900990099009901
"38",0.900990099009901
"39",0.900990099009901
"40",0.891089108910891
"41",0.881188118811881
"42",0.881188118811881
"43",0.881188118811881
"44",0.881188118811881
"45",0.881188118811881
"46",0.871287128712871
"47",0.871287128712871
"48",0.861386138613861
"49",0.861386138613861
"50",0.851485148514851
"51",0.841584158415842
"52",0.841584158415842
"53",0.831683168316832
"54",0.821782178217822
"55",0.811881188118812
"56",0.811881188118812
"57",0.811881188118812
"58",0.811881188118812
"59",0.801980198019802
"60",0.792079207920792
"61",0.782178217821782
"62",0.772277227722772
"63",0.772277227722772
"64",0.772277227722772
"65",0.762376237623762
"66",0.752475247524752
"67",0.752475247524752
"68",0.752475247524752
"69",0.742574257425743
"70",0.742574257425743
"71",0.732673267326733
"72",0.722772277227723
"73",0.722772277227723
"74",0.712871287128713
"75",0.712871287128713
"76",0.702970297029703
"77",0.693069306930693
"78",0.693069306930693
"79",0.693069306930693
"80",0.683168316831683
"81",0.673267326732673
"82",0.673267326732673
"83",0.653465346534653
"84",0.653465346534653
"85",0.643564356435644
"86",0.633663366336634
"87",0.623762376237624
"88",0.623762376237624
"89",0.613861386138614
"90",0.603960396039604
"91",0.603960396039604
"92",0.603960396039604
"93",0.603960396039604
"94",0.603960396039604
"95",0.594059405940594
"96",0.594059405940594
"97",0.594059405940594
"98",0.594059405940594
"99",0.584158415841584
"100",0.584158415841584
"101",0.574257425742574
"102",0.564356435643564
"103",0.564356435643564
"104",0.554455445544555
"105",0.544554455445545
"106",0.534653465346535
"107",0.534653465346535
"108",0.534653465346535
"109",0.534653465346535
"110",0.534653465346535
"111",0.524752475247525
"112",0.524752475247525
"113",0.524752475247525
"114",0.514851485148515
"115",0.514851485148515
"116",0.504950495049505
"117",0.504950495049505
"118",0.504950495049505
"119",0.485148514851485
"120",0.485148514851485
"121",0.485148514851485
"122",0.485148514851485
"123",0.485148514851485
"124",0.475247524752475
"125",0.475247524752475
"126",0.475247524752475
"127",0.465346534653465
"128",0.465346534653465
"129",0.465346534653465
"130",0.465346534653465
"131",0.455445544554455
"132",0.455445544554455
"133",0.455445544554455
"134",0.455445544554455
"135",0.445544554455446
"136",0.445544554455446
"137",0.445544554455446
"138",0.445544554455446
"139",0.435643564356436
"140",0.435643564356436
"141",0.435643564356436
"142",0.435643564356436
"143",0.435643564356436
"144",0.435643564356436
"145",0.435643564356436
"146",0.435643564356436
"147",0.435643564356436
"148",0.425742574257426
"149",0.425742574257426
"150",0.415841584158416
"151",0.415841584158416
"152",0.415841584158416
"153",0.415841584158416
"154",0.405940594059406
"155",0.405940594059406
"156",0.405940594059406
"157",0.396039603960396
"158",0.396039603960396
"159",0.396039603960396
"160",0.396039603960396
"161",0.386138613861386
"162",0.386138613861386
"163",0.386138613861386
"164",0.386138613861386
"165",0.376237623762376
"166",0.376237623762376
"167",0.376237623762376
"168",0.366336633663366
"169",0.356435643564356
"170",0.346534653465347
"171",0.346534653465347
"172",0.346534653465347
"173",0.346534653465347
"174",0.336633663366337
"175",0.326732673267327
"176",0.326732673267327
"177",0.316831683168317
"178",0.316831683168317
"179",0.316831683168317
"180",0.316831683168317
"181",0.306930693069307
"182",0.297029702970297
"183",0.297029702970297
"184",0.297029702970297
"185",0.297029702970297
"186",0.297029702970297
"187",0.297029702970297
"188",0.297029702970297
"189",0.297029702970297
"190",0.297029702970297
"191",0.287128712871287
"192",0.277227722772277
"193",0.277227722772277
"194",0.277227722772277
"195",0.267326732673267
"196",0.267326732673267
"197",0.267326732673267
"198",0.267326732673267
"199",0.257425742574257
"200",0.257425742574257
"201",0.247524752475248
"202",0.237623762376238
"203",0.237623762376238
"204",0.237623762376238
"205",0.237623762376238
"206",0.237623762376238
"207",0.237623762376238
"208",0.227722772277228
"209",0.227722772277228
"210",0.227722772277228
"211",0.217821782178218
"212",0.217821782178218
"213",0.207920792079208
"214",0.207920792079208
"215",0.207920792079208
"216",0.207920792079208
"217",0.207920792079208
"218",0.198019801980198
"219",0.188118811881188
"220",0.188118811881188
"221",0.178217821782178
"222",0.168316831683168
"223",0.158415841584158
"224",0.158415841584158
"225",0.148514851485149
"226",0.138613861386139
"227",0.138613861386139
"228",0.128712871287129
"229",0.128712871287129
"230",0.118811881188119
"231",0.108910891089109
"232",0.099009900990099
"233",0.099009900990099
"234",0.0891089108910891
"235",0.0891089108910891
"236",0.0792079207920792
"237",0.0693069306930693
"238",0.0594059405940594
"239",0.0495049504950495
"240",0.0396039603960396
"241",0.0396039603960396
"242",0.0396039603960396
"243",0.0297029702970297
"244",0.0198019801980198
"245",0.0099009900990099
"246",0
